"","proprietario","scale.TempoRelacionamento.","scale.idade.","scale.ScoreSerasa.","Quitaçãointegal","QuitaçãoParceladoDA","QuitaçãoParceladoExercicio","Pagamentparcial","Pagamentsem.pagamento","NaturezaDívidaFraude","NaturezaDívidaGrandeDevedor","AtrasoAnterior","RespSolidaria","negociaçãoanteior","scale.protestos.","scale.dividasexecutadas.","scale.dividasDA.","scale.regularidadeAcessorias.","scale.BencajudREnajud.","prescricao","precatResInd","saldodevedor","y"
"6512",0,-0.5756390092211,-1.05014174621806,-0.328987782345196,1,0,0,0,1,1,0,0,1,1,0.982236108186834,-0.995032075812162,1.03082378542783,0.999150358479104,-0.994763708052689,1,0,0.536309434799477,0
"6513",1,0.672014577654578,0.715274401475926,-0.47177535109943,0,0,1,0,1,1,0,1,1,0,-1.00027697726444,-0.00337164546318658,1.03082378542783,-1.00075027898908,-0.994763708052689,0,0,0.79015054856427,1
"6514",1,-1.70986954274444,-0.488418426497249,1.27301908660474,1,0,0,1,0,0,1,0,1,1,-0.0090204345388034,-0.995032075812162,1.03082378542783,-1.00075027898908,-0.994763708052689,1,0,0.522244807099923,0
"6515",1,-1.36960038268744,1.59798247532292,0.454602533989012,0,0,1,0,1,0,1,1,1,0,-1.00027697726444,-0.00337164546318658,-0.983881160194824,0.999150358479104,1.00516332864351,0,0,0.706288425717503,1
"6516",1,0.218322364245241,1.1967515326652,-0.0852041283745537,1,0,0,0,1,0,1,1,1,0,-0.0090204345388034,0.988288784885789,-0.983881160194824,-1.00075027898908,1.00516332864351,0,0,0.828600873239338,1
"6517",1,-0.632350535897267,1.67822866385447,0.538185501064661,0,0,1,0,1,1,0,0,0,0,-1.00027697726444,-0.00337164546318658,1.03082378542783,-1.00075027898908,1.00516332864351,1,1,0.71958121843636,1
"6518",1,-0.97261969595427,-1.45137268887579,1.33918893553963,0,0,1,0,1,0,1,1,0,0,-0.0090204345388034,-0.00337164546318658,0.0234713126165039,-1.00075027898908,-0.994763708052689,0,1,0.791707386262715,0
"6519",0,-0.405504429192598,1.43749009825983,0.426741544963796,1,0,0,0,1,0,1,0,0,0,-0.0090204345388034,-0.00337164546318658,-0.983881160194824,-1.00075027898908,-0.994763708052689,1,0,0.436754245078191,1
"6520",1,-1.0860427493066,0.956012967070561,0.579976984602485,0,1,0,1,0,1,0,0,1,0,-1.00027697726444,-0.00337164546318658,0.0234713126165039,-1.00075027898908,1.00516332864351,0,0,0.821888168808073,1
"6521",1,0.898860684359246,0.394289647349746,-1.32153551636853,0,1,0,1,0,1,0,1,1,1,0.982236108186834,-0.995032075812162,-0.983881160194824,-1.00075027898908,1.00516332864351,1,0,0.578738537151366,1
"6522",0,-0.518927482544932,-1.69211125447042,1.03271805626225,0,1,0,0,1,1,0,0,1,1,-1.00027697726444,-0.995032075812162,1.03082378542783,0.999150358479104,1.00516332864351,1,1,0.421008773846552,0
"6523",1,0.388456944273742,1.59798247532292,1.52725061145984,0,0,1,1,0,0,1,0,0,1,-1.00027697726444,0.988288784885789,-0.983881160194824,-1.00075027898908,1.00516332864351,1,1,0.830388195812702,1
"6524",0,1.57939900447325,-0.889649369154973,-1.66283263192743,0,0,1,0,1,0,1,0,1,0,-1.00027697726444,-0.00337164546318658,0.0234713126165039,-1.00075027898908,-0.994763708052689,1,0,0.0745023884810507,0
"6525",1,-0.0652352691355952,-0.167433672371069,-0.907103304618434,0,0,1,1,0,1,0,1,0,1,-1.00027697726444,0.988288784885789,0.0234713126165039,-1.00075027898908,-0.994763708052689,1,1,0.643130413955078,0
"6526",0,-0.745773589249601,0.635028212944381,1.25560596846398,1,0,0,1,0,0,1,0,0,0,-1.00027697726444,0.988288784885789,1.03082378542783,0.999150358479104,1.00516332864351,1,0,0.739875145256519,0
"6527",1,0.331745417597575,-0.969895557686518,-0.0434126448367293,0,1,0,1,0,0,1,1,1,1,-0.0090204345388034,-0.00337164546318658,-0.983881160194824,0.999150358479104,-0.994763708052689,1,1,0.0361314995680004,0
"6528",1,-1.02933122263044,-1.61186506593888,-1.08471710965419,0,0,1,1,0,1,0,1,1,0,0.982236108186834,-0.00337164546318658,-0.983881160194824,-1.00075027898908,-0.994763708052689,1,0,0.301614221651107,0
"6529",1,0.501879997626076,-0.969895557686518,0.0332050749826155,0,0,1,0,1,1,0,1,0,0,0.982236108186834,-0.995032075812162,-0.983881160194824,0.999150358479104,1.00516332864351,0,1,0.698476249119267,1
"6530",1,-0.405504429192598,-0.327926049434159,1.44715026801234,1,0,0,1,0,0,1,0,0,0,-0.0090204345388034,0.988288784885789,0.0234713126165039,0.999150358479104,1.00516332864351,0,1,0.95773155731149,0
"6531",1,-1.59644648939211,0.715274401475926,-1.32153551636853,1,0,0,1,0,0,1,0,1,1,-0.0090204345388034,0.988288784885789,1.03082378542783,-1.00075027898908,-0.994763708052689,0,0,0.0454581850208342,0
"6532",0,-0.292081375840264,0.474535835881291,-0.503118963752798,0,1,0,1,0,1,0,0,0,0,-1.00027697726444,-0.00337164546318658,0.0234713126165039,-1.00075027898908,-0.994763708052689,0,1,0.964630397967994,1
"6533",1,0.785437631006912,-1.37112650034424,0.548633371949117,0,1,0,1,0,0,1,1,0,0,0.982236108186834,-0.00337164546318658,-0.983881160194824,-1.00075027898908,-0.994763708052689,1,0,0.739731965353712,1
"6534",1,-0.5756390092211,1.11650534413365,1.59342046039473,0,1,0,0,1,0,1,0,0,0,-1.00027697726444,-0.00337164546318658,1.03082378542783,0.999150358479104,1.00516332864351,1,0,0.931267183739692,0
"6535",0,-0.235369849164097,-0.488418426497249,-1.71158936272156,0,0,1,0,1,1,0,1,1,1,-0.0090204345388034,-0.995032075812162,-0.983881160194824,-1.00075027898908,1.00516332864351,1,1,0.0720325040165335,0
"6536",0,-1.19946580265894,-1.21063412328115,-1.29367452734331,0,0,1,0,1,1,0,0,1,1,0.982236108186834,-0.995032075812162,1.03082378542783,0.999150358479104,1.00516332864351,1,1,0.878690581535921,0
"6537",0,-0.859196642601935,-0.729156992091883,-0.0956519992590098,0,0,1,1,0,1,0,0,0,1,-0.0090204345388034,0.988288784885789,-0.983881160194824,0.999150358479104,1.00516332864351,1,0,0.802926541073248,0
"6538",1,0.445168470949909,-1.21063412328115,-0.593667178084751,0,1,0,1,0,1,0,0,0,1,0.982236108186834,0.988288784885789,-0.983881160194824,0.999150358479104,1.00516332864351,1,1,0.804657196393237,0
"6539",1,1.01228373771158,-1.05014174621806,0.879482616623561,1,0,0,1,0,0,1,1,1,1,-1.00027697726444,-0.995032075812162,0.0234713126165039,-1.00075027898908,1.00516332864351,0,1,0.493780797580257,1
"6540",0,0.501879997626076,-0.247679860902614,-1.11606072230756,1,0,0,0,1,0,1,0,1,1,-0.0090204345388034,1.97994921523476,-0.983881160194824,-1.00075027898908,-0.994763708052689,0,0,0.446524172788486,0
"6541",1,-1.31288885601127,1.59798247532292,-0.356848771370413,0,0,1,1,0,1,0,1,1,0,-0.0090204345388034,-0.00337164546318658,1.03082378542783,-1.00075027898908,-0.994763708052689,0,0,0.160593044245616,1
"6542",1,1.57939900447325,-0.00694129530797871,0.0366876986107676,0,0,1,0,1,0,1,0,0,0,-0.0090204345388034,0.988288784885789,1.03082378542783,0.999150358479104,1.00516332864351,1,1,0.188859154703096,0
"6543",0,-0.689062062573434,-0.00694129530797871,-1.71507198634971,0,0,1,1,0,1,0,1,1,0,-0.0090204345388034,1.97994921523476,-0.983881160194824,0.999150358479104,-0.994763708052689,1,1,0.702391718747094,0
"6544",1,-0.689062062573434,-0.327926049434159,-1.71507198634971,0,0,1,0,1,1,0,0,0,1,-0.0090204345388034,-0.995032075812162,0.0234713126165039,-1.00075027898908,1.00516332864351,1,0,0.143598456168547,0
"6545",0,-0.008523742459428,0.795520590007471,0.600872726371398,1,0,0,0,1,1,0,0,0,0,-1.00027697726444,-0.00337164546318658,0.0234713126165039,-1.00075027898908,-0.994763708052689,1,1,0.164640789153054,1
"6546",0,1.46597595112092,0.394289647349746,-1.26929616194625,0,1,0,1,0,0,1,0,1,0,-0.0090204345388034,-0.00337164546318658,1.03082378542783,0.999150358479104,-0.994763708052689,1,1,0.961794266011566,0
"6547",1,0.842149157683079,-1.13038793474961,-0.907103304618434,1,0,0,1,0,0,1,1,1,1,-1.00027697726444,0.988288784885789,2.03817625823916,-1.00075027898908,-0.994763708052689,1,0,0.215131259988993,0
"6548",1,-0.348792902516431,-0.327926049434159,-0.367296642254869,0,0,1,0,1,1,0,0,1,1,0.982236108186834,-0.995032075812162,2.03817625823916,0.999150358479104,1.00516332864351,0,0,0.352025099564344,0
"6549",0,-1.25617732933511,1.43749009825983,-0.363814018626717,0,1,0,1,0,0,1,0,0,0,-1.00027697726444,-0.00337164546318658,0.0234713126165039,-1.00075027898908,-0.994763708052689,0,1,0.0612574107944965,0
"6550",0,-0.518927482544932,0.314043458818201,0.573011737346181,1,0,0,0,1,1,0,1,0,1,-0.0090204345388034,-0.995032075812162,-0.983881160194824,0.999150358479104,-0.994763708052689,1,0,0.941421144409105,1
"6551",1,-1.65315801606828,-1.21063412328115,0.276988728953258,0,1,0,0,1,0,1,1,0,1,0.982236108186834,-0.995032075812162,0.0234713126165039,0.999150358479104,1.00516332864351,0,1,0.551839819410816,0
"6552",1,-0.745773589249601,-0.0871874838395237,-0.0364473975804252,0,0,1,0,1,0,1,1,1,1,0.982236108186834,-0.00337164546318658,-0.983881160194824,-1.00075027898908,-0.994763708052689,0,1,0.532512210775167,0
"6553",1,-1.42631190936361,-1.45137268887579,1.34267155916778,0,0,1,1,0,1,0,0,0,0,-0.0090204345388034,-0.995032075812162,0.0234713126165039,-1.00075027898908,1.00516332864351,0,0,0.746816544327885,1
"6554",1,0.785437631006912,1.03625915560211,0.388432685054123,0,0,1,1,0,1,0,1,0,0,-0.0090204345388034,-0.00337164546318658,1.03082378542783,0.999150358479104,-0.994763708052689,0,1,0.0266889426857233,1
"6555",0,1.23912984441625,0.956012967070561,0.935204594673993,1,0,0,1,0,1,0,0,0,0,-1.00027697726444,-0.00337164546318658,1.03082378542783,-1.00075027898908,-0.994763708052689,1,0,0.562132216058671,1
"6556",0,0.0481877842167391,-0.408172237965704,-0.746902617723441,0,1,0,0,1,0,1,1,0,0,-0.0090204345388034,-0.995032075812162,-0.983881160194824,0.999150358479104,1.00516332864351,0,1,0.634671800304204,0
"6557",1,0.785437631006912,1.27699772119674,-1.07775186239788,0,1,0,0,1,1,0,0,0,0,-1.00027697726444,0.988288784885789,0.0234713126165039,0.999150358479104,-0.994763708052689,0,0,0.549921024823561,1
"6558",1,-1.59644648939211,-1.2908803118127,0.667042575306286,1,0,0,0,1,1,0,0,1,1,-1.00027697726444,-0.00337164546318658,1.03082378542783,0.999150358479104,-0.994763708052689,1,0,0.51554601197131,0
"6559",1,0.501879997626076,-0.00694129530797871,-0.325505158717044,1,0,0,1,0,1,0,1,1,0,-0.0090204345388034,-0.00337164546318658,-0.983881160194824,0.999150358479104,-0.994763708052689,0,0,0.0344271203503013,1
"6560",1,-1.70986954274444,-1.69211125447042,-0.625010790738119,0,1,0,1,0,1,0,1,0,1,-1.00027697726444,-0.995032075812162,-0.983881160194824,-1.00075027898908,-0.994763708052689,1,0,0.0359909501858056,0
"6561",1,0.558591524302243,-1.2908803118127,0.343158577888147,1,0,0,0,1,1,0,1,1,1,0.982236108186834,-0.00337164546318658,2.03817625823916,0.999150358479104,-0.994763708052689,1,0,0.883425673702732,0
"6562",0,-0.121946795811762,-0.247679860902614,-0.861829197452458,1,0,0,0,1,1,0,0,1,1,-0.0090204345388034,-0.00337164546318658,-0.983881160194824,0.999150358479104,1.00516332864351,0,1,0.310252018505707,1
"6563",1,-0.008523742459428,-0.327926049434159,1.4575981388968,0,0,1,0,1,0,1,0,0,0,0.982236108186834,-0.00337164546318658,-0.983881160194824,0.999150358479104,1.00516332864351,1,0,0.0746665850747377,1
"6564",1,0.331745417597575,-0.488418426497249,1.0292354326341,1,0,0,0,1,1,0,0,0,0,-1.00027697726444,-0.00337164546318658,-0.983881160194824,0.999150358479104,1.00516332864351,0,0,0.945872795302421,1
"6565",1,-0.0652352691355952,0.875766778539016,0.475498275757924,1,0,0,1,0,0,1,1,1,0,-0.0090204345388034,-0.00337164546318658,2.03817625823916,-1.00075027898908,1.00516332864351,1,1,0.0711663647089154,0
"6566",1,-0.178658322487929,-1.37112650034424,-0.555358318175079,0,0,1,0,1,0,1,1,1,1,-1.00027697726444,2.97160964558374,-0.983881160194824,0.999150358479104,-0.994763708052689,0,1,0.601992045296356,0
"6567",0,1.63611053114942,1.1967515326652,1.2033666140417,1,0,0,1,0,0,1,1,0,0,-0.0090204345388034,-0.995032075812162,-0.983881160194824,-1.00075027898908,-0.994763708052689,0,1,0.492798064602539,1
"6568",0,1.06899526438775,1.11650534413365,0.430224168591948,0,1,0,0,1,1,0,0,1,1,-0.0090204345388034,-0.995032075812162,-0.983881160194824,0.999150358479104,-0.994763708052689,1,0,0.0553919922094792,1
"6569",1,-0.915908169278102,1.27699772119674,0.22823199815913,1,0,0,1,0,0,1,1,1,1,-1.00027697726444,-0.00337164546318658,1.03082378542783,0.999150358479104,1.00516332864351,0,0,0.185823889682069,0
"6570",1,0.558591524302243,0.875766778539016,-0.673767521532248,0,1,0,1,0,1,0,0,1,1,-1.00027697726444,-0.00337164546318658,1.03082378542783,-1.00075027898908,-0.994763708052689,1,0,0.404595361091197,0
"6571",1,1.06899526438775,1.51773628679138,0.266540858068802,0,0,1,1,0,1,0,0,0,0,2.96474919363811,-0.00337164546318658,1.03082378542783,0.999150358479104,1.00516332864351,0,1,0.616560288472101,1
"6572",1,-1.53973496271594,1.51773628679138,-0.987203648065931,0,1,0,1,0,0,1,1,1,1,-1.00027697726444,-0.995032075812162,2.03817625823916,0.999150358479104,1.00516332864351,0,1,0.851356246275827,0
"6573",1,0.501879997626076,1.11650534413365,-1.28670928008701,1,0,0,1,0,0,1,1,1,1,-0.0090204345388034,-0.00337164546318658,0.0234713126165039,0.999150358479104,1.00516332864351,0,1,0.0791505037341267,0
"6574",0,1.29584137109242,-0.809403180623428,1.59690308402288,0,0,1,1,0,1,0,0,1,0,-1.00027697726444,-0.995032075812162,-0.983881160194824,0.999150358479104,-0.994763708052689,1,1,0.636427092831582,1
"6575",1,-1.02933122263044,0.715274401475926,-0.443914362074214,0,0,1,0,1,1,0,1,0,0,-0.0090204345388034,-0.00337164546318658,0.0234713126165039,-1.00075027898908,1.00516332864351,1,1,0.655976658454165,0
"6576",1,-0.348792902516431,-1.37112650034424,-0.207095955359875,0,0,1,1,0,1,0,0,0,0,-0.0090204345388034,0.988288784885789,-0.983881160194824,-1.00075027898908,-0.994763708052689,0,1,0.246930116321892,1
"6577",1,-1.48302343603977,1.11650534413365,-0.374261889511173,0,1,0,1,0,0,1,0,1,0,1.97349265091247,-0.995032075812162,0.0234713126165039,0.999150358479104,-0.994763708052689,1,1,0.826324629364535,0
"6578",0,-1.65315801606828,-1.61186506593888,1.13719676510681,0,0,1,0,1,1,0,1,0,1,-0.0090204345388034,1.97994921523476,-0.983881160194824,0.999150358479104,-0.994763708052689,1,0,0.318784205941483,0
"6579",0,1.06899526438775,-1.61186506593888,1.40187616084637,0,1,0,0,1,1,0,1,0,1,0.982236108186834,0.988288784885789,-0.983881160194824,0.999150358479104,1.00516332864351,1,0,0.636816309066489,0
"6580",0,0.898860684359246,0.233797270286656,0.534702877436509,1,0,0,0,1,1,0,1,1,1,-1.00027697726444,1.97994921523476,-0.983881160194824,0.999150358479104,1.00516332864351,1,1,0.383932827739045,1
"6581",1,1.29584137109242,-1.69211125447042,0.0958923002893522,0,1,0,1,0,1,0,0,1,1,-0.0090204345388034,-0.00337164546318658,-0.983881160194824,0.999150358479104,-0.994763708052689,1,0,0.683608211344108,1
"6582",0,0.0481877842167391,0.394289647349746,-1.45039259061015,1,0,0,1,0,0,1,1,1,0,-1.00027697726444,-0.995032075812162,1.03082378542783,0.999150358479104,1.00516332864351,0,0,0.74692741734907,0
"6583",1,0.955572211035414,-1.21063412328115,0.841173756713888,1,0,0,1,0,0,1,1,0,1,-0.0090204345388034,-0.995032075812162,-0.983881160194824,-1.00075027898908,-0.994763708052689,0,0,0.410581526579335,1
"6584",1,1.23912984441625,1.59798247532292,-1.13347384044832,0,1,0,0,1,1,0,1,1,0,0.982236108186834,-0.995032075812162,1.03082378542783,0.999150358479104,1.00516332864351,0,0,0.850592905888334,0
"6585",1,-0.405504429192598,-0.729156992091883,1.57252471862582,0,1,0,0,1,1,0,1,0,0,1.97349265091247,-0.00337164546318658,0.0234713126165039,-1.00075027898908,1.00516332864351,1,1,0.638117845868692,1
"6586",0,-1.65315801606828,1.35724390972829,-0.14789135368129,0,1,0,1,0,0,1,0,1,0,-0.0090204345388034,0.988288784885789,0.0234713126165039,0.999150358479104,1.00516332864351,1,1,0.171501901233569,0
"6587",1,1.35255289776858,-0.488418426497249,-0.26630055703846,0,1,0,0,1,0,1,0,1,1,-0.0090204345388034,-0.995032075812162,2.03817625823916,0.999150358479104,1.00516332864351,1,0,0.970342697575688,0
"6588",1,-1.59644648939211,1.35724390972829,1.53073323508799,1,0,0,1,0,1,0,1,1,0,0.982236108186834,-0.00337164546318658,0.0234713126165039,-1.00075027898908,1.00516332864351,0,1,0.67035078885965,1
"6589",0,-0.178658322487929,-1.61186506593888,0.155096901967937,0,1,0,1,0,0,1,0,0,1,-0.0090204345388034,-0.00337164546318658,-0.983881160194824,0.999150358479104,-0.994763708052689,0,1,0.233064803294837,0
"6590",1,0.728726104330745,-0.568664615028794,-1.56183654671102,0,1,0,1,0,0,1,0,1,0,-0.0090204345388034,-0.00337164546318658,-0.983881160194824,0.999150358479104,1.00516332864351,0,1,0.387556637404487,0
"6591",0,-0.405504429192598,-0.167433672371069,0.963065583699209,0,0,1,1,0,0,1,0,0,0,0.982236108186834,-0.00337164546318658,-0.983881160194824,0.999150358479104,1.00516332864351,0,1,0.0682838929351419,1
"6592",1,0.501879997626076,1.27699772119674,0.942169841930297,0,1,0,0,1,0,1,0,1,1,-1.00027697726444,0.988288784885789,-0.983881160194824,0.999150358479104,1.00516332864351,0,1,0.906384996604174,1
"6593",0,0.501879997626076,0.394289647349746,-0.938446917271803,0,0,1,1,0,0,1,1,1,0,0.982236108186834,0.988288784885789,2.03817625823916,-1.00075027898908,-0.994763708052689,0,1,0.768064703093842,0
"6594",1,-0.292081375840264,1.03625915560211,-0.102617246515314,1,0,0,1,0,0,1,1,0,1,4.94726227908938,-0.995032075812162,0.0234713126165039,0.999150358479104,-0.994763708052689,0,1,0.772749358788133,0
"6595",0,-1.59644648939211,1.67822866385447,-1.72900248086232,0,1,0,0,1,1,0,0,1,1,0.982236108186834,0.988288784885789,1.03082378542783,0.999150358479104,1.00516332864351,0,0,0.993176948977634,0
"6596",1,-0.121946795811762,-0.00694129530797871,-0.26630055703846,0,0,1,0,1,1,0,0,1,0,-1.00027697726444,-0.00337164546318658,-0.983881160194824,0.999150358479104,-0.994763708052689,1,0,0.588414448080584,1
"6597",1,-1.42631190936361,-0.889649369154973,-1.58273228847993,1,0,0,0,1,0,1,0,0,0,-0.0090204345388034,-0.995032075812162,1.03082378542783,-1.00075027898908,1.00516332864351,1,0,0.546492883469909,0
"6598",1,0.331745417597575,-0.408172237965704,-0.353366147742261,1,0,0,1,0,1,0,0,0,1,0.982236108186834,-0.00337164546318658,1.03082378542783,0.999150358479104,1.00516332864351,1,0,0.555583819048479,0
"6599",1,-1.31288885601127,1.03625915560211,0.294401847094018,0,1,0,0,1,1,0,0,1,0,-0.0090204345388034,0.988288784885789,0.0234713126165039,0.999150358479104,-0.994763708052689,0,1,0.693922244478017,1
"6600",0,-1.25617732933511,1.51773628679138,-0.0399300212085772,1,0,0,0,1,0,1,1,1,0,-0.0090204345388034,-0.995032075812162,0.0234713126165039,-1.00075027898908,-0.994763708052689,1,0,0.366486565908417,0
"6601",1,-1.0860427493066,-0.729156992091883,-0.997651518950387,0,1,0,1,0,0,1,0,0,0,-1.00027697726444,-0.995032075812162,0.0234713126165039,0.999150358479104,1.00516332864351,1,0,0.218149476917461,0
"6602",1,-0.292081375840264,-0.167433672371069,-0.144408730053138,0,1,0,0,1,1,0,1,0,1,-0.0090204345388034,0.988288784885789,1.03082378542783,-1.00075027898908,1.00516332864351,1,0,0.434487816644832,0
"6603",1,0.0481877842167391,-0.889649369154973,-1.57576704122363,0,1,0,0,1,0,1,0,0,1,-0.0090204345388034,-0.995032075812162,1.03082378542783,-1.00075027898908,1.00516332864351,1,1,0.45990307116881,0
"6604",1,-0.235369849164097,0.715274401475926,-0.889690186477674,1,0,0,0,1,0,1,0,0,0,-0.0090204345388034,-0.00337164546318658,0.0234713126165039,0.999150358479104,1.00516332864351,0,0,0.271614484488964,0
"6605",1,0.218322364245241,-0.889649369154973,1.36704992456485,0,0,1,0,1,0,1,0,1,0,0.982236108186834,-0.995032075812162,-0.983881160194824,0.999150358479104,-0.994763708052689,0,0,0.0188670977950096,1
"6606",0,1.35255289776858,-0.00694129530797871,0.667042575306286,0,1,0,0,1,0,1,0,1,1,-1.00027697726444,-0.00337164546318658,0.0234713126165039,0.999150358479104,1.00516332864351,0,1,0.811319545842707,1
"6607",0,1.69282205782559,-1.45137268887579,1.61083357853549,0,1,0,1,0,0,1,1,0,1,-0.0090204345388034,1.97994921523476,-0.983881160194824,0.999150358479104,-0.994763708052689,0,1,0.736619331641123,0
"6608",0,-0.632350535897267,-0.0871874838395237,-0.262817933410308,1,0,0,1,0,1,0,1,1,1,-1.00027697726444,0.988288784885789,-0.983881160194824,0.999150358479104,-0.994763708052689,1,0,0.18693168554455,1
"6609",1,-1.42631190936361,1.67822866385447,1.38098041907745,0,1,0,1,0,1,0,0,0,0,-1.00027697726444,-0.995032075812162,-0.983881160194824,-1.00075027898908,-0.994763708052689,1,1,0.853337567299604,1
"6610",0,-1.14275427598277,-1.61186506593888,1.45411551526865,1,0,0,1,0,1,0,1,1,0,-1.00027697726444,-0.995032075812162,0.0234713126165039,-1.00075027898908,1.00516332864351,1,1,0.996780015993863,1
"6611",0,0.388456944273742,-0.969895557686518,0.496394017526836,0,0,1,0,1,0,1,1,0,1,-0.0090204345388034,1.97994921523476,0.0234713126165039,-1.00075027898908,1.00516332864351,0,1,0.453322640387341,0
"6612",0,1.63611053114942,1.67822866385447,1.61779882579179,0,0,1,1,0,0,1,0,0,1,0.982236108186834,-0.00337164546318658,0.0234713126165039,-1.00075027898908,1.00516332864351,1,0,0.935700020985678,1
"6613",1,0.842149157683079,-0.408172237965704,1.2033666140417,0,0,1,1,0,0,1,0,1,0,-1.00027697726444,-0.00337164546318658,-0.983881160194824,-1.00075027898908,1.00516332864351,0,1,0.0654546436853707,1
"6614",1,1.46597595112092,-0.167433672371069,-1.10213022779495,0,0,1,0,1,0,1,0,1,0,-1.00027697726444,-0.995032075812162,-0.983881160194824,-1.00075027898908,1.00516332864351,0,1,0.819940954912454,1
"6615",1,0.558591524302243,-1.21063412328115,0.350123825144451,0,1,0,0,1,0,1,1,0,1,-1.00027697726444,-0.995032075812162,0.0234713126165039,-1.00075027898908,-0.994763708052689,0,0,0.309598593739793,0
"6616",1,0.728726104330745,-1.53161887740733,-0.015551655811513,0,1,0,0,1,0,1,0,1,0,-0.0090204345388034,1.97994921523476,0.0234713126165039,0.999150358479104,-0.994763708052689,1,0,0.830032990081236,0
"6617",1,-0.5756390092211,-0.889649369154973,1.65262506207331,0,1,0,0,1,0,1,0,1,1,0.982236108186834,2.97160964558374,1.03082378542783,0.999150358479104,1.00516332864351,1,0,0.692659806460142,0
"6618",0,-0.802485115925768,1.51773628679138,-1.3668096235345,0,1,0,0,1,1,0,1,1,0,-1.00027697726444,-0.995032075812162,0.0234713126165039,-1.00075027898908,-0.994763708052689,1,0,0.135973308002576,1
"6619",1,-0.405504429192598,0.394289647349746,-1.17874794761429,1,0,0,1,0,1,0,1,0,0,-0.0090204345388034,-0.995032075812162,0.0234713126165039,-1.00075027898908,1.00516332864351,1,0,0.348884849110618,1
"6620",0,1.40926442444475,0.394289647349746,0.545150748320965,0,1,0,1,0,0,1,1,0,0,-0.0090204345388034,-0.00337164546318658,-0.983881160194824,0.999150358479104,1.00516332864351,0,0,0.548642531502992,1
"6621",0,0.955572211035414,-0.247679860902614,-1.02202988434745,1,0,0,0,1,0,1,1,0,1,-1.00027697726444,-0.00337164546318658,-0.983881160194824,-1.00075027898908,-0.994763708052689,1,0,0.136532270116732,0
"6622",0,-0.915908169278102,0.394289647349746,0.311814965234778,0,1,0,1,0,0,1,0,0,1,-0.0090204345388034,1.97994921523476,-0.983881160194824,-1.00075027898908,-0.994763708052689,0,0,0.692122297594324,0
"6623",1,-1.19946580265894,0.795520590007471,-1.11606072230756,1,0,0,0,1,0,1,1,1,0,-1.00027697726444,0.988288784885789,-0.983881160194824,-1.00075027898908,1.00516332864351,1,1,0.3331107001286,0
"6624",1,1.63611053114942,0.715274401475926,-1.52352768680134,0,1,0,1,0,0,1,0,1,0,-0.0090204345388034,1.97994921523476,-0.983881160194824,-1.00075027898908,-0.994763708052689,0,0,0.777420619502664,0
"6625",1,0.785437631006912,1.59798247532292,-0.586701930828447,0,0,1,0,1,1,0,0,0,1,-1.00027697726444,-0.995032075812162,2.03817625823916,-1.00075027898908,1.00516332864351,0,1,0.207518375711516,1
"6626",1,-1.0860427493066,-0.0871874838395237,-0.858346573824306,0,0,1,1,0,0,1,0,0,1,-1.00027697726444,-0.995032075812162,-0.983881160194824,0.999150358479104,-0.994763708052689,0,1,0.157818541396409,0
"6627",0,-0.689062062573434,-0.809403180623428,1.47152863340941,0,0,1,1,0,0,1,0,0,0,-1.00027697726444,-0.00337164546318658,0.0234713126165039,-1.00075027898908,-0.994763708052689,0,0,0.312789080198854,0
"6628",1,1.63611053114942,-0.247679860902614,-1.37725749441896,1,0,0,1,0,0,1,0,1,0,-0.0090204345388034,0.988288784885789,-0.983881160194824,0.999150358479104,1.00516332864351,0,0,0.966782193398103,1
"6629",0,0.955572211035414,1.59798247532292,1.50287224606278,0,0,1,0,1,0,1,0,0,0,-1.00027697726444,-0.00337164546318658,-0.983881160194824,-1.00075027898908,-0.994763708052689,1,0,0.437707800185308,1
"6630",1,-0.292081375840264,1.51773628679138,0.952617712814753,0,1,0,0,1,1,0,1,0,0,-0.0090204345388034,-0.00337164546318658,0.0234713126165039,-1.00075027898908,1.00516332864351,0,0,0.733511943137273,1
"6631",0,1.46597595112092,-1.21063412328115,1.14067938873496,0,0,1,1,0,0,1,1,1,1,-1.00027697726444,0.988288784885789,1.03082378542783,0.999150358479104,-0.994763708052689,0,1,0.842944232048467,0
"6632",0,-0.859196642601935,-0.167433672371069,0.694903564331503,1,0,0,0,1,1,0,1,1,0,0.982236108186834,-0.00337164546318658,1.03082378542783,-1.00075027898908,-0.994763708052689,0,1,0.548481825040653,1
"6633",0,-1.53973496271594,0.233797270286656,0.893413111136169,0,0,1,0,1,1,0,1,1,0,-0.0090204345388034,-0.995032075812162,0.0234713126165039,-1.00075027898908,-0.994763708052689,1,0,0.962979594711214,1
"6634",0,1.06899526438775,1.51773628679138,-1.67676312644003,0,1,0,1,0,1,0,0,0,0,-1.00027697726444,0.988288784885789,0.0234713126165039,0.999150358479104,1.00516332864351,1,1,0.661950621055439,0
"6635",0,-0.632350535897267,-0.488418426497249,0.475498275757924,1,0,0,1,0,1,0,0,1,1,-0.0090204345388034,0.988288784885789,-0.983881160194824,-1.00075027898908,-0.994763708052689,1,0,0.181091302772984,1
"6636",0,0.388456944273742,1.35724390972829,-1.23098730203657,1,0,0,0,1,0,1,1,1,1,-0.0090204345388034,-0.00337164546318658,-0.983881160194824,-1.00075027898908,1.00516332864351,1,0,0.998790084151551,0
