"","X","proprietario","scale.TempoRelacionamento.","scale.idade.","scale.ScoreSerasa.","Quitaçãointegal","QuitaçãoParceladoDA","QuitaçãoParceladoExercicio","Pagamentparcial","Pagamentsem.pagamento","NaturezaDívidaFraude","NaturezaDívidaGrandeDevedor","AtrasoAnterior","RespSolidaria","negociaçãoanteior","scale.protestos.","scale.dividasexecutadas.","scale.dividasDA.","scale.regularidadeAcessorias.","scale.BencajudREnajud.","prescricao","precatResInd","saldodevedor","y"
"550",1833,1,0.433561498341229,0.420234223770965,-0.690760737632647,1,0,0,1,0,0,1,0,1,0,-0.0126744290635854,0.00261960015338913,0.976753130094691,1.00516332864351,-0.986836635719461,1,0,0.615626018960029,0
"551",1839,0,0.834201809935459,1.22506477452548,-0.179646347651537,0,1,0,1,0,0,1,0,0,0,-1.01066096950339,-1.00491892038087,-0.00996586181832143,1.00516332864351,-0.986836635719461,0,0,0.346161128254607,1
"552",1849,1,-1.05453108758019,0.903132554223677,-0.321238847578736,0,0,1,0,1,0,1,1,0,1,-1.01066096950339,-1.00491892038087,-0.996684853731334,-0.994763708052689,-0.986836635719461,0,0,0.860263764625415,1
"553",1851,1,1.06313913084645,-0.223630216832651,0.918558895686256,1,0,0,1,0,0,1,1,0,0,-0.0126744290635854,0.00261960015338913,-0.00996586181832143,1.00516332864351,1.01323761584005,1,1,0.925580606330186,1
"554",1859,0,-1.74134305031316,1.22506477452548,1.59889359045841,0,1,0,1,0,0,1,0,1,0,0.985312111376215,1.01015812068765,-0.996684853731334,1.00516332864351,-0.986836635719461,1,1,0.226330078905448,1
"555",1860,1,0.490795828568976,1.22506477452548,1.70940480991379,0,1,0,1,0,1,0,1,1,0,-0.0126744290635854,1.01015812068765,-0.00996586181832143,1.00516332864351,-0.986836635719461,1,1,0.15116109396331,1
"556",1861,1,0.433561498341229,-0.384596326983555,0.414351456921106,0,1,0,1,0,1,0,0,1,0,-1.01066096950339,-1.00491892038087,-0.996684853731334,1.00516332864351,1.01323761584005,0,0,0.920465064235032,1
"557",1864,1,1.40654511221293,-0.787011602360814,1.42967328566737,1,0,0,0,1,0,1,1,0,1,-0.0126744290635854,1.01015812068765,-0.00996586181832143,-0.994763708052689,-0.986836635719461,0,0,0.275734907481819,1
"558",1865,1,1.52101377266842,-0.143147161757199,0.970361029805963,0,1,0,1,0,1,0,0,0,1,-0.0126744290635854,1.01015812068765,-0.996684853731334,-0.994763708052689,-0.986836635719461,1,1,0.169269615784287,1
"559",1866,0,-0.367719124847229,-0.62604549220991,-0.424843115818151,0,0,1,0,1,1,0,1,1,1,1.98329865181602,0.00261960015338913,0.976753130094691,1.00516332864351,-0.986836635719461,0,1,0.0481682650279254,0
"560",1869,1,1.46377944244068,-1.51135909803988,0.932372798118178,0,0,1,1,0,0,1,1,1,1,-0.0126744290635854,-1.00491892038087,-0.00996586181832143,-0.994763708052689,-0.986836635719461,0,0,0.658957505831495,1
"561",1874,0,1.06313913084645,-1.18942687773807,-0.234901957379224,0,0,1,0,1,1,0,1,1,1,0.985312111376215,-1.00491892038087,0.976753130094691,1.00516332864351,1.01323761584005,1,1,0.329350613057613,0
"562",1875,0,0.662498819252218,-0.465079382059006,-0.908329700935418,0,1,0,1,0,1,0,1,1,1,-1.01066096950339,-1.00491892038087,-0.00996586181832143,-0.994763708052689,1.01323761584005,1,0,0.116026220144704,1
"563",1877,0,0.319092837885735,-0.384596326983555,1.47802194417909,0,0,1,0,1,1,0,1,0,0,-1.01066096950339,1.01015812068765,-0.00996586181832143,1.00516332864351,1.01323761584005,0,1,0.307524787727743,1
"564",1889,1,1.12037346107419,1.06409866437458,1.61270749289033,1,0,0,0,1,1,0,1,0,0,-1.01066096950339,-1.00491892038087,0.976753130094691,-0.994763708052689,-0.986836635719461,0,1,0.00784184690564871,1
"565",1890,0,-0.653890775985964,-0.62604549220991,0.0586434692991165,0,0,1,1,0,1,0,1,1,0,-0.0126744290635854,0.00261960015338913,0.976753130094691,-0.994763708052689,-0.986836635719461,0,1,0.452892069937661,1
"566",1905,0,-0.596656445758217,1.54699699482729,1.46420804174717,0,0,1,0,1,0,1,0,0,1,-0.0126744290635854,0.00261960015338913,-0.996684853731334,1.00516332864351,-0.986836635719461,0,1,0.997131125302985,1
"567",1906,1,-0.367719124847229,1.62748004990274,0.0759108473390189,0,1,0,1,0,0,1,1,1,0,-1.01066096950339,0.00261960015338913,-0.00996586181832143,1.00516332864351,1.01323761584005,0,0,0.303306846879423,1
"568",1910,1,-0.0815474737084941,1.14458171945003,1.25354602966036,1,0,0,1,0,0,1,1,1,0,-0.0126744290635854,2.01769664122191,1.9634721220077,-0.994763708052689,1.01323761584005,1,0,0.46712080668658,0
"569",1915,0,-1.68410872008541,-1.43087604296443,-1.62665262739536,0,1,0,1,0,1,0,0,0,1,0.985312111376215,0.00261960015338913,-0.00996586181832143,1.00516332864351,1.01323761584005,0,1,0.460543567547575,0
"570",1918,0,-0.53942211553047,1.54699699482729,0.252038103346023,1,0,0,1,0,1,0,0,1,1,-0.0126744290635854,-1.00491892038087,0.976753130094691,1.00516332864351,1.01323761584005,1,0,0.532306291162968,1
"571",1921,1,-0.825593766669206,0.0178189483937053,-0.0518677501562588,0,0,1,1,0,1,0,0,0,0,0.985312111376215,0.00261960015338913,-0.00996586181832143,-0.994763708052689,-0.986836635719461,0,0,0.251348437974229,1
"572",1922,1,-1.34070273871893,-1.18942687773807,-1.59557134692353,0,0,1,1,0,1,0,0,0,0,-0.0126744290635854,0.00261960015338913,-0.00996586181832143,1.00516332864351,-0.986836635719461,1,0,0.595195965142921,0
"573",1924,0,0.433561498341229,-0.143147161757199,0.87366371278251,1,0,0,1,0,1,0,1,1,0,-0.0126744290635854,0.00261960015338913,0.976753130094691,1.00516332864351,1.01323761584005,0,0,0.200761549640447,1
"574",1928,0,0.60526448902447,-0.545562437134458,1.1223139565571,0,1,0,1,0,1,0,0,0,1,-0.0126744290635854,1.01015812068765,-0.996684853731334,1.00516332864351,-0.986836635719461,0,1,0.51525140600279,1
"575",1930,0,1.06313913084645,0.983615609299129,-0.777097627832159,0,1,0,1,0,0,1,1,0,0,-1.01066096950339,1.01015812068765,-0.996684853731334,-0.994763708052689,1.01323761584005,0,0,0.143618462840095,1
"576",1935,1,0.261858507657988,-0.867494657436266,0.162247737538531,0,0,1,0,1,1,0,1,0,0,-0.0126744290635854,0.00261960015338913,-0.00996586181832143,-0.994763708052689,-0.986836635719461,0,0,0.615610444219783,1
"577",1940,0,0.719733149479965,0.661683388997321,-1.25713073734145,1,0,0,0,1,0,1,0,1,0,-1.01066096950339,-1.00491892038087,0.976753130094691,1.00516332864351,-0.986836635719461,0,1,0.00109729403629899,0
"578",1943,1,0.0901555169747471,0.420234223770965,0.887477615214431,0,1,0,0,1,1,0,0,1,0,-1.01066096950339,0.00261960015338913,0.976753130094691,-0.994763708052689,-0.986836635719461,0,1,0.0230182781815529,1
"579",1944,0,1.46377944244068,-0.143147161757199,-1.65082695665122,0,0,1,0,1,0,1,0,1,0,-1.01066096950339,-1.00491892038087,-0.00996586181832143,-0.994763708052689,-0.986836635719461,1,0,0.144205866614357,0
"580",1945,1,-0.367719124847229,-0.947977712511718,0.621559993399935,0,1,0,1,0,0,1,0,1,1,0.985312111376215,0.00261960015338913,-0.996684853731334,-0.994763708052689,1.01323761584005,1,0,0.93175112362951,1
"581",1952,1,-1.56964005962992,-0.465079382059006,0.248584627738043,0,0,1,0,1,0,1,0,1,0,1.98329865181602,0.00261960015338913,-0.00996586181832143,1.00516332864351,-0.986836635719461,0,1,0.691358977463096,0
"582",1956,1,1.06313913084645,0.742166444072773,0.179515115578433,0,0,1,0,1,0,1,1,0,1,0.985312111376215,1.01015812068765,-0.00996586181832143,-0.994763708052689,1.01323761584005,0,1,0.653501039370894,1
"583",1960,0,-0.9400624271247,0.339751168695513,-0.987759639918969,1,0,0,1,0,0,1,1,0,1,-1.01066096950339,1.01015812068765,-0.00996586181832143,-0.994763708052689,-0.986836635719461,1,1,0.786868810188025,0
"584",1961,1,0.548030158796723,-1.02846076758717,-0.746016347360335,0,1,0,0,1,0,1,1,1,1,-1.01066096950339,0.00261960015338913,-0.00996586181832143,-0.994763708052689,1.01323761584005,0,0,0.93587977392599,0
"585",1964,1,0.662498819252218,-0.545562437134458,-0.373040981698443,0,0,1,1,0,0,1,1,1,0,-1.01066096950339,0.00261960015338913,1.9634721220077,-0.994763708052689,1.01323761584005,1,1,0.424275762401521,0
"586",1965,1,-0.997296757352447,-0.947977712511718,1.04979096878951,0,1,0,1,0,1,0,0,0,0,-0.0126744290635854,-1.00491892038087,-0.996684853731334,1.00516332864351,1.01323761584005,1,1,0.212705410318449,1
"587",1971,1,-1.22623407826343,0.661683388997321,1.71976523673773,0,0,1,1,0,0,1,1,0,1,-1.01066096950339,1.01015812068765,0.976753130094691,1.00516332864351,1.01323761584005,1,0,0.84431532677263,0
"588",1972,1,-1.28346840849118,-0.947977712511718,0.120806030242765,0,1,0,0,1,0,1,0,1,0,-1.01066096950339,0.00261960015338913,-0.996684853731334,-0.994763708052689,1.01323761584005,1,1,0.107066756347194,0
"589",1974,0,-0.882828096896953,1.22506477452548,-1.15697994471001,0,1,0,1,0,1,0,1,0,0,-1.01066096950339,-1.00491892038087,0.976753130094691,-0.994763708052689,1.01323761584005,1,0,0.180143393808976,0
"590",1975,1,-0.367719124847229,0.661683388997321,0.94964017615808,0,1,0,1,0,0,1,1,1,1,-0.0126744290635854,-1.00491892038087,0.976753130094691,1.00516332864351,-0.986836635719461,0,0,0.713884166441858,1
"591",1979,0,0.548030158796723,0.0178189483937053,0.697536456775505,0,0,1,1,0,1,0,0,0,0,-1.01066096950339,0.00261960015338913,-0.996684853731334,1.00516332864351,-0.986836635719461,1,0,0.333810705458745,1
"592",1987,0,0.719733149479965,0.178785058544609,-1.22604945686962,0,1,0,1,0,0,1,1,1,0,-0.0126744290635854,-1.00491892038087,1.9634721220077,1.00516332864351,-0.986836635719461,1,1,0.963398535735905,0
"593",1988,1,-0.196016134163988,0.742166444072773,0.631920420223876,0,0,1,0,1,0,1,1,1,0,-1.01066096950339,1.01015812068765,-0.00996586181832143,-0.994763708052689,-0.986836635719461,0,1,0.462976217269897,1
"594",1989,0,0.834201809935459,-0.304113271908103,0.711350359207427,0,0,1,1,0,1,0,1,1,0,0.985312111376215,0.00261960015338913,0.976753130094691,1.00516332864351,1.01323761584005,0,1,0.511238642968237,1
"595",1994,0,0.032921186747,-0.706528547285362,-1.2295029324776,0,0,1,1,0,1,0,1,1,1,-0.0126744290635854,-1.00491892038087,-0.00996586181832143,1.00516332864351,1.01323761584005,0,1,0.122661540517583,1
"596",1995,1,0.0901555169747471,-1.02846076758717,-0.725295493712452,0,0,1,1,0,0,1,0,0,0,-1.01066096950339,-1.00491892038087,-0.996684853731334,1.00516332864351,-0.986836635719461,0,0,0.0704773946199566,1
"597",2008,0,-1.56964005962992,-0.384596326983555,0.908198468862314,0,1,0,0,1,0,1,0,1,0,1.98329865181602,1.01015812068765,-0.00996586181832143,1.00516332864351,-0.986836635719461,0,1,0.838564140256494,0
"598",2012,1,-0.367719124847229,-0.223630216832651,0.576664810496188,0,1,0,0,1,0,1,0,1,1,-0.0126744290635854,1.01015812068765,-0.00996586181832143,-0.994763708052689,-0.986836635719461,0,1,0.550858892733231,0
"599",2013,1,-0.9400624271247,0.0983020034691572,-1.21914250565366,1,0,0,1,0,1,0,0,1,1,-0.0126744290635854,-1.00491892038087,0.976753130094691,-0.994763708052689,1.01323761584005,0,0,0.989314025966451,0
"600",2014,0,0.719733149479965,-1.51135909803988,0.625013469007915,1,0,0,0,1,0,1,0,1,1,-0.0126744290635854,1.01015812068765,-0.00996586181832143,1.00516332864351,1.01323761584005,1,1,0.707463059341535,0
"601",2018,1,-0.138781803936241,-0.787011602360814,0.583571761712149,0,0,1,0,1,1,0,0,0,1,3.97927173269562,1.01015812068765,1.9634721220077,-0.994763708052689,1.01323761584005,0,1,0.206016995711252,0
"602",2025,1,-0.9400624271247,-1.35039298788898,-1.0533756764706,0,1,0,0,1,0,1,0,1,1,0.985312111376215,0.00261960015338913,0.976753130094691,-0.994763708052689,-0.986836635719461,1,0,0.340581457130611,0
"603",2028,1,-0.482187785302723,-1.35039298788898,-0.100216408667986,0,1,0,1,0,1,0,0,1,1,0.985312111376215,-1.00491892038087,-0.00996586181832143,1.00516332864351,1.01323761584005,1,1,0.53767845290713,0
"604",2037,0,-0.482187785302723,0.259268113620061,1.5125567002589,1,0,0,1,0,0,1,0,0,1,0.985312111376215,-1.00491892038087,-0.996684853731334,-0.994763708052689,-0.986836635719461,0,0,0.562871766742319,1
"605",2038,1,1.57824810289617,-0.706528547285362,-0.400668786562287,0,0,1,1,0,0,1,1,0,0,0.985312111376215,0.00261960015338913,-0.996684853731334,-0.994763708052689,1.01323761584005,1,1,0.897742884932086,1
"606",2039,1,1.12037346107419,0.903132554223677,0.984174932237885,0,0,1,0,1,0,1,0,1,1,0.985312111376215,0.00261960015338913,0.976753130094691,1.00516332864351,1.01323761584005,1,0,0.159833339741454,1
"607",2040,1,0.719733149479965,-0.545562437134458,-0.13129768913981,1,0,0,1,0,0,1,1,0,0,0.985312111376215,0.00261960015338913,-0.996684853731334,-0.994763708052689,1.01323761584005,1,1,0.704945580800995,1
"608",2042,1,0.60526448902447,0.581200333921869,-1.59211787131555,0,0,1,1,0,1,0,0,0,0,-1.01066096950339,0.00261960015338913,-0.00996586181832143,-0.994763708052689,1.01323761584005,0,0,0.297336702700704,1
"609",2044,0,-1.68410872008541,-1.51135909803988,-1.31929329828509,0,0,1,1,0,0,1,0,0,1,-0.0126744290635854,2.01769664122191,-0.00996586181832143,-0.994763708052689,1.01323761584005,0,0,0.0178812583908439,0
"610",2046,0,-0.0815474737084941,0.661683388997321,-1.10172433498232,1,0,0,1,0,0,1,0,0,1,-1.01066096950339,-1.00491892038087,-0.00996586181832143,-0.994763708052689,1.01323761584005,0,0,0.452672550920397,0
"611",2048,1,1.06313913084645,-0.706528547285362,-0.794365005872062,0,1,0,0,1,0,1,1,0,0,-1.01066096950339,-1.00491892038087,-0.00996586181832143,-0.994763708052689,-0.986836635719461,1,0,0.04804148664698,0
"612",2050,0,1.34931078198518,1.14458171945003,-0.628598176688999,1,0,0,0,1,0,1,1,0,1,-1.01066096950339,0.00261960015338913,0.976753130094691,-0.994763708052689,-0.986836635719461,0,1,0.302819669479504,0
"613",2051,0,-0.53942211553047,1.7079631049782,-1.0361082984307,0,1,0,0,1,0,1,0,0,1,0.985312111376215,2.01769664122191,-0.00996586181832143,-0.994763708052689,-0.986836635719461,0,0,0.0703557881060988,0
"614",2054,0,-0.825593766669206,-0.867494657436266,-1.06718957890252,0,1,0,0,1,1,0,1,1,1,-1.01066096950339,0.00261960015338913,0.976753130094691,1.00516332864351,-0.986836635719461,0,1,0.293834783136845,0
"615",2058,0,-1.62687438985766,-0.62604549220991,1.16030218824489,1,0,0,0,1,0,1,1,1,0,-0.0126744290635854,0.00261960015338913,-0.00996586181832143,1.00516332864351,-0.986836635719461,0,1,0.596922544529662,0
"616",2062,1,1.23484212152969,-1.43087604296443,-1.4954205542921,0,0,1,0,1,0,1,1,1,1,-0.0126744290635854,0.00261960015338913,0.976753130094691,1.00516332864351,-0.986836635719461,1,0,0.84946311544627,0
"617",2063,0,-1.16899974803569,0.339751168695513,-1.30547939585317,0,1,0,1,0,1,0,1,1,0,-1.01066096950339,2.01769664122191,-0.996684853731334,1.00516332864351,1.01323761584005,0,0,0.314041452948004,0
"618",2065,0,-1.22623407826343,1.46651393975184,1.41240590762746,0,1,0,0,1,0,1,1,0,0,-0.0126744290635854,3.02523516175617,0.976753130094691,1.00516332864351,-0.986836635719461,0,1,0.970602654619142,0
"619",2079,0,0.548030158796723,1.46651393975184,1.3882315783716,0,1,0,1,0,1,0,1,1,0,0.985312111376215,1.01015812068765,0.976753130094691,-0.994763708052689,1.01323761584005,1,1,0.501105683622882,1
"620",2084,1,-1.51240572940217,0.822649499148225,0.479967493472735,0,0,1,1,0,1,0,1,0,1,-1.01066096950339,-1.00491892038087,-0.00996586181832143,-0.994763708052689,1.01323761584005,0,0,0.328628002200276,1
"621",2093,0,-0.253250464391735,0.983615609299129,-1.00157354235089,0,1,0,1,0,1,0,0,0,0,0.985312111376215,-1.00491892038087,-0.00996586181832143,-0.994763708052689,-0.986836635719461,0,0,0.742877753451467,1
"622",2095,1,0.948670470390953,0.0983020034691572,-0.293611042714892,0,1,0,0,1,0,1,0,1,0,0.985312111376215,0.00261960015338913,-0.00996586181832143,-0.994763708052689,1.01323761584005,1,0,0.261564556276426,0
"623",2096,0,0.032921186747,-1.02846076758717,-0.179646347651537,0,0,1,1,0,0,1,0,1,0,0.985312111376215,-1.00491892038087,1.9634721220077,1.00516332864351,-0.986836635719461,0,1,0.62065417622216,0
"624",2098,0,0.204624177430241,0.420234223770965,-1.0361082984307,0,0,1,1,0,1,0,0,1,0,-0.0126744290635854,-1.00491892038087,-0.996684853731334,1.00516332864351,1.01323761584005,0,1,0.874312761472538,1
"625",2099,1,-0.768359436441459,-0.223630216832651,-0.842713664383788,0,1,0,1,0,0,1,1,0,1,-1.01066096950339,0.00261960015338913,-0.996684853731334,-0.994763708052689,1.01323761584005,1,0,0.462054782547057,0
"626",2100,0,-1.68410872008541,1.14458171945003,-0.390308359738346,0,1,0,1,0,1,0,1,1,0,-1.01066096950339,-1.00491892038087,-0.996684853731334,-0.994763708052689,1.01323761584005,0,0,0.716274748789147,0
"627",2103,0,0.0901555169747471,-0.465079382059006,1.23282517601248,0,1,0,0,1,0,1,0,1,0,0.985312111376215,2.01769664122191,-0.00996586181832143,-0.994763708052689,-0.986836635719461,1,1,0.577033563051373,0
"628",2104,0,-0.882828096896953,-1.35039298788898,-0.0104260428604931,0,1,0,1,0,1,0,1,0,0,1.98329865181602,2.01769664122191,-0.00996586181832143,1.00516332864351,-0.986836635719461,0,1,0.834478226723149,0
"629",2107,0,-0.9400624271247,0.822649499148225,-1.27785159098933,0,0,1,1,0,0,1,1,0,1,-0.0126744290635854,-1.00491892038087,-0.00996586181832143,-0.994763708052689,1.01323761584005,0,0,0.287454345496371,0
"630",2108,0,0.662498819252218,-1.51135909803988,-0.797818481480042,0,0,1,0,1,1,0,0,0,0,-1.01066096950339,2.01769664122191,0.976753130094691,1.00516332864351,1.01323761584005,0,0,0.00148775079287589,0
"631",2111,0,0.719733149479965,1.06409866437458,0.94964017615808,0,0,1,0,1,1,0,0,0,0,1.98329865181602,0.00261960015338913,-0.996684853731334,1.00516332864351,1.01323761584005,1,1,0.541181127075106,1
"632",2116,0,-0.9400624271247,-0.545562437134458,1.59198663924245,0,0,1,1,0,0,1,1,0,1,-1.01066096950339,0.00261960015338913,-0.00996586181832143,1.00516332864351,1.01323761584005,0,0,0.236080461414531,1
"633",2119,0,1.06313913084645,1.54699699482729,-1.42635104213249,0,0,1,1,0,1,0,0,1,1,-0.0126744290635854,1.01015812068765,-0.996684853731334,1.00516332864351,-0.986836635719461,1,1,0.968916594516486,1
"634",2121,0,0.032921186747,1.22506477452548,0.138073408282668,0,0,1,0,1,1,0,1,0,0,0.985312111376215,2.01769664122191,-0.996684853731334,-0.994763708052689,-0.986836635719461,0,0,0.848560667131096,1
"635",2133,0,1.40654511221293,-1.43087604296443,1.17411609067681,0,1,0,1,0,0,1,1,1,1,-1.01066096950339,-1.00491892038087,-0.996684853731334,1.00516332864351,1.01323761584005,1,1,0.627647423418239,1
"636",2136,0,-0.653890775985964,0.822649499148225,0.310747188681691,0,1,0,0,1,1,0,1,1,1,-1.01066096950339,-1.00491892038087,0.976753130094691,-0.994763708052689,1.01323761584005,0,1,0.901384722674266,0
"637",2139,0,1.57824810289617,1.54699699482729,1.5125567002589,1,0,0,0,1,1,0,0,0,0,0.985312111376215,-1.00491892038087,0.976753130094691,-0.994763708052689,1.01323761584005,1,1,0.642563469009474,1
"638",2140,1,0.490795828568976,0.259268113620061,-0.145111591571732,0,0,1,0,1,0,1,0,0,1,0.985312111376215,1.01015812068765,-0.00996586181832143,1.00516332864351,-0.986836635719461,0,0,0.800136105855927,0
"639",2151,0,-0.367719124847229,-0.947977712511718,-1.57139701766767,0,1,0,1,0,1,0,0,0,1,1.98329865181602,-1.00491892038087,-0.00996586181832143,1.00516332864351,1.01323761584005,0,0,0.628517402336001,0
"640",2156,0,0.376327168113482,-0.143147161757199,1.20519737114864,0,1,0,1,0,1,0,0,0,1,1.98329865181602,1.01015812068765,0.976753130094691,1.00516332864351,1.01323761584005,0,0,0.447894137585536,0
"641",2158,0,-0.024313143480747,1.06409866437458,-1.42980451774047,0,0,1,0,1,1,0,1,0,0,-0.0126744290635854,-1.00491892038087,-0.00996586181832143,-0.994763708052689,-0.986836635719461,1,1,0.681187547277659,0
"642",2159,0,-1.22623407826343,1.62748004990274,-0.110576835491927,0,0,1,1,0,0,1,1,0,0,1.98329865181602,1.01015812068765,-0.996684853731334,-0.994763708052689,1.01323761584005,1,1,0.305828977841884,0
"643",2163,0,1.0059048006187,0.259268113620061,1.16375566385287,0,1,0,1,0,1,0,0,0,0,-1.01066096950339,-1.00491892038087,1.9634721220077,1.00516332864351,1.01323761584005,1,0,0.574205255135894,1
"644",2166,1,0.662498819252218,1.30554782960094,1.58162621241851,0,0,1,0,1,1,0,0,0,1,-0.0126744290635854,0.00261960015338913,-0.996684853731334,1.00516332864351,1.01323761584005,0,0,0.116604540497065,1
"645",2168,0,1.52101377266842,-0.304113271908103,0.721710786031368,0,0,1,1,0,0,1,0,1,1,-0.0126744290635854,-1.00491892038087,1.9634721220077,-0.994763708052689,1.01323761584005,1,1,0.672835867386311,1
"646",2169,0,1.40654511221293,-1.43087604296443,-1.39872323726865,1,0,0,0,1,0,1,0,1,1,-1.01066096950339,-1.00491892038087,-0.996684853731334,-0.994763708052689,-0.986836635719461,1,0,0.365139873465523,0
"647",2171,0,1.29207645175744,1.38603088467639,1.45384761492323,0,0,1,0,1,1,0,1,0,1,-0.0126744290635854,-1.00491892038087,-0.00996586181832143,1.00516332864351,-0.986836635719461,1,1,0.822059268830344,1
"648",2172,0,1.52101377266842,-0.384596326983555,0.597385664144071,0,0,1,1,0,1,0,0,1,1,-0.0126744290635854,0.00261960015338913,-0.00996586181832143,1.00516332864351,1.01323761584005,1,1,0.423093813704327,1
"649",2176,0,-0.482187785302723,0.0983020034691572,-1.66464085908314,0,0,1,1,0,1,0,1,1,0,2.98128519225582,1.01015812068765,0.976753130094691,-0.994763708052689,-0.986836635719461,1,1,0.884730072692037,0
"650",2177,0,-0.53942211553047,0.500717278846417,0.759699017719154,0,1,0,1,0,0,1,0,1,1,-0.0126744290635854,0.00261960015338913,0.976753130094691,-0.994763708052689,1.01323761584005,1,1,0.129985701758415,0
"651",2179,0,-0.424953455074976,-1.67232520819079,1.14648828581297,0,1,0,0,1,1,0,0,0,1,-1.01066096950339,0.00261960015338913,-0.00996586181832143,1.00516332864351,-0.986836635719461,1,1,0.341437228489667,1
"652",2180,0,-0.424953455074976,1.46651393975184,-1.03956177403868,1,0,0,1,0,1,0,1,0,0,0.985312111376215,0.00261960015338913,-0.00996586181832143,1.00516332864351,-0.986836635719461,1,1,0.0786837651394308,0
"653",2181,1,-1.68410872008541,1.62748004990274,1.5298240782988,1,0,0,1,0,0,1,0,1,1,0.985312111376215,0.00261960015338913,-0.00996586181832143,-0.994763708052689,-0.986836635719461,1,1,0.515099375508726,1
"654",2188,0,0.319092837885735,-0.62604549220991,-0.721842018104472,1,0,0,1,0,0,1,1,0,0,1.98329865181602,-1.00491892038087,-0.996684853731334,1.00516332864351,-0.986836635719461,1,0,0.00759616214782,0
"655",2191,0,1.12037346107419,-0.143147161757199,-0.2038206769074,1,0,0,0,1,1,0,1,1,1,-1.01066096950339,0.00261960015338913,1.9634721220077,1.00516332864351,1.01323761584005,1,0,0.953024942660704,0
"656",2193,1,-0.596656445758217,0.420234223770965,1.12922090777306,0,0,1,1,0,0,1,1,1,1,-0.0126744290635854,-1.00491892038087,-0.00996586181832143,-0.994763708052689,-0.986836635719461,1,1,0.762194874696434,1
"657",2198,1,-0.596656445758217,-0.223630216832651,1.58162621241851,0,1,0,0,1,0,1,0,1,1,-0.0126744290635854,1.01015812068765,-0.996684853731334,1.00516332864351,-0.986836635719461,0,0,0.473270611371845,1
"658",2213,1,-0.653890775985964,1.54699699482729,-1.29857244463721,1,0,0,0,1,1,0,0,0,0,-1.01066096950339,-1.00491892038087,-0.00996586181832143,-0.994763708052689,-0.986836635719461,1,1,0.219532267889008,1
"659",2215,0,-0.596656445758217,1.22506477452548,-1.6370130542193,1,0,0,0,1,1,0,1,0,0,-0.0126744290635854,0.00261960015338913,-0.996684853731334,1.00516332864351,1.01323761584005,1,1,0.918430020101368,0
"660",2220,0,0.319092837885735,0.983615609299129,-1.25022378612549,0,1,0,1,0,1,0,1,0,0,-1.01066096950339,-1.00491892038087,0.976753130094691,-0.994763708052689,-0.986836635719461,1,0,0.432510202750564,1
"661",2221,0,-1.22623407826343,0.742166444072773,1.43658023688333,0,1,0,0,1,0,1,1,0,1,1.98329865181602,-1.00491892038087,0.976753130094691,1.00516332864351,-0.986836635719461,0,0,0.288330927724019,0
"662",2225,1,1.52101377266842,-1.18942687773807,0.493781395904657,1,0,0,1,0,0,1,0,0,1,2.98128519225582,-1.00491892038087,-0.00996586181832143,1.00516332864351,1.01323761584005,1,0,0.738000189187005,1
"663",2229,0,-1.74134305031316,1.14458171945003,-1.0533756764706,0,0,1,1,0,1,0,1,0,0,-0.0126744290635854,0.00261960015338913,-0.00996586181832143,1.00516332864351,-0.986836635719461,1,0,0.552220248850062,0
"664",2232,1,1.12037346107419,-0.947977712511718,0.859849810350588,0,1,0,1,0,0,1,1,1,0,0.985312111376215,1.01015812068765,-0.996684853731334,-0.994763708052689,1.01323761584005,0,1,0.896504434756935,0
"665",2233,1,-1.62687438985766,-1.35039298788898,-0.524993908449584,0,1,0,0,1,1,0,0,1,1,1.98329865181602,1.01015812068765,1.9634721220077,-0.994763708052689,-0.986836635719461,0,0,0.0870788944885135,0
"666",2237,0,0.719733149479965,0.983615609299129,-0.473191774329877,0,1,0,0,1,1,0,0,0,0,-0.0126744290635854,0.00261960015338913,-0.00996586181832143,-0.994763708052689,1.01323761584005,0,0,0.467023244826123,1
"667",2240,0,0.719733149479965,0.0178189483937053,-0.680400310808706,0,1,0,1,0,1,0,0,1,1,-0.0126744290635854,-1.00491892038087,0.976753130094691,-0.994763708052689,-0.986836635719461,0,1,0.626005918718874,0
"668",2245,0,-1.74134305031316,-0.62604549220991,-0.569889091353331,0,0,1,1,0,0,1,0,0,0,-0.0126744290635854,-1.00491892038087,-0.00996586181832143,1.00516332864351,1.01323761584005,1,1,0.133623506641015,0
"669",2246,0,-0.138781803936241,0.259268113620061,1.02907011514163,0,1,0,0,1,0,1,1,1,0,-0.0126744290635854,1.01015812068765,0.976753130094691,1.00516332864351,-0.986836635719461,1,1,0.530200935667381,0
"670",2255,1,-0.424953455074976,0.420234223770965,0.569757859280227,0,1,0,1,0,0,1,1,1,1,-1.01066096950339,1.01015812068765,-0.00996586181832143,-0.994763708052689,-0.986836635719461,0,0,0.945807353360578,0
"671",2258,1,-0.653890775985964,-1.51135909803988,0.828768529878763,0,1,0,0,1,1,0,0,1,1,-1.01066096950339,-1.00491892038087,0.976753130094691,1.00516332864351,-0.986836635719461,1,0,0.0112940669059753,0
"672",2259,1,0.891436140163206,0.178785058544609,1.47802194417909,0,0,1,1,0,0,1,0,0,1,-1.01066096950339,2.01769664122191,2.95019111392072,-0.994763708052689,1.01323761584005,1,0,0.545371287502348,0
